%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1748457109112194507,1323,1748457109052974668,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41141936183e-06,0.0,0.0,0.0,0.0,0.0,0.0,1324000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.275208,0.0,0.0,0.0,0.0,0.0,0.0,1409.275208,0.0,0.0,0.0,0.0,0.0,0.0,7.05594960282e-05
1748457109141309307,1324,1748457109092946918,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59768387675e-06,0.0,0.0,0.0,0.0,0.0,0.0,1325000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.23552038,0.0,0.0,0.0,0.0,0.0,0.0,1595.23552038,0.0,0.0,0.0,0.0,0.0,0.0,7.98850442445e-05
1748457109166470617,1325,1748457109133544177,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64820812643e-06,0.0,0.0,0.0,0.0,0.0,0.0,1326000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.42986297,0.0,0.0,0.0,0.0,0.0,0.0,1645.42986297,0.0,0.0,0.0,0.0,0.0,0.0,8.24027517712e-05
1748457109232482716,1326,1748457109193041347,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53995710611e-06,0.0,0.0,0.0,0.0,0.0,0.0,1327000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3527.44689454,0.0,0.0,0.0,0.0,0.0,0.0,3527.44689454,0.0,0.0,0.0,0.0,0.0,0.0,0.000176986812528
1748457109280065549,1327,1748457109253087067,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6054989323e-06,0.0,0.0,0.0,0.0,0.0,0.0,1328000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3592.58101128,0.0,0.0,0.0,0.0,0.0,0.0,3592.58101128,0.0,0.0,0.0,0.0,0.0,0.0,0.000180265411212
1748457109298035447,1328,1748457109273126787,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01632860303e-07,0.0,0.0,0.0,0.0,0.0,0.0,1329000000.0,0.0,0.0,0.0,0.0,0.0,0.0,401.429744444,0.0,0.0,0.0,0.0,0.0,0.0,401.429744444,0.0,0.0,0.0,0.0,0.0,0.0,2.00785149578e-05
1748457109340367240,1329,1748457109313135444,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60082709044e-06,0.0,0.0,0.0,0.0,0.0,0.0,1330000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.13553765,0.0,0.0,0.0,0.0,0.0,0.0,1598.13553765,0.0,0.0,0.0,0.0,0.0,0.0,8.00306302091e-05
1748457109404240851,1330,1748457109353132278,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59966293722e-06,0.0,0.0,0.0,0.0,0.0,0.0,1331000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.19569832,0.0,0.0,0.0,0.0,0.0,0.0,1597.19569832,0.0,0.0,0.0,0.0,0.0,0.0,7.99833373277e-05
1748457109431808646,1331,1748457109393162758,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60234048963e-06,0.0,0.0,0.0,0.0,0.0,0.0,1332000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.87970708,0.0,0.0,0.0,0.0,0.0,0.0,1599.87970708,0.0,0.0,0.0,0.0,0.0,0.0,8.0117960547e-05
1748457109476802003,1332,1748457109433281989,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60955823958e-06,0.0,0.0,0.0,0.0,0.0,0.0,1333000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.9703241,0.0,0.0,0.0,0.0,0.0,0.0,1606.9703241,0.0,0.0,0.0,0.0,0.0,0.0,8.04736111146e-05
1748457109493124489,1333,1748457109473191374,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59267801791e-06,0.0,0.0,0.0,0.0,0.0,0.0,1334000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.23022125,0.0,0.0,0.0,0.0,0.0,0.0,1590.23022125,0.0,0.0,0.0,0.0,0.0,0.0,7.96339688491e-05
1748457109584522695,1334,1748457109533254646,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60759440809e-06,0.0,0.0,0.0,0.0,0.0,0.0,1335000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3594.64918843,0.0,0.0,0.0,0.0,0.0,0.0,3594.64918843,0.0,0.0,0.0,0.0,0.0,0.0,0.000180370813594
1748457109594529691,1335,1748457109573270907,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60129275173e-06,0.0,0.0,0.0,0.0,0.0,0.0,1336000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.75023347,0.0,0.0,0.0,0.0,0.0,0.0,1598.75023347,0.0,0.0,0.0,0.0,0.0,0.0,8.00610541618e-05
1748457109635772331,1336,1748457109613517536,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6198027879e-06,0.0,0.0,0.0,0.0,0.0,0.0,1337000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.17583998,0.0,0.0,0.0,0.0,0.0,0.0,1617.17583998,0.0,0.0,0.0,0.0,0.0,0.0,8.09855080113e-05
1748457109703458101,1337,1748457109653508641,odom,6.40905886112,-0.0416379128613,0.0,0.0,0.0,0.193385361433,0.981122878127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59943010658e-06,0.0,0.0,0.0,0.0,0.0,0.0,1338000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.73895593,0.0,0.0,0.0,0.0,0.0,0.0,1596.73895593,0.0,0.0,0.0,0.0,0.0,0.0,7.99604259283e-05
1748457109735366829,1338,1748457109693571778,odom,6.41250631876,-0.040581960295,0.0,0.0,0.0,0.191672567955,0.981458927665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60490162671e-06,0.0,0.0,0.0,0.0,0.0,0.0,1339000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.48696704,0.0,0.0,0.0,0.0,0.0,0.0,1602.48696704,0.0,0.0,0.0,0.0,0.0,0.0,8.02487348708e-05
1748457109771158527,1339,1748457109733575018,odom,6.41938518129,-0.0384183405656,0.0,0.0,0.0,0.191671985866,0.981459041343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60024501383e-06,0.0,0.0,0.0,0.0,0.0,0.0,1340000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.70655646,0.0,0.0,0.0,0.0,0.0,0.0,1597.70655646,0.0,0.0,0.0,0.0,0.0,0.0,8.00089600708e-05
1748457109811734291,1340,1748457109773618779,odom,6.42744518412,-0.0354122876126,0.0,0.0,0.0,0.189958309293,0.981792157603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60350464284e-06,0.0,0.0,0.0,0.0,0.0,0.0,1341000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.93977856,0.0,0.0,0.0,0.0,0.0,0.0,1600.93977856,0.0,0.0,0.0,0.0,0.0,0.0,8.01711311884e-05
1748457109874103959,1341,1748457109833704760,odom,6.44126261453,-0.0295745982673,0.0,0.0,0.0,0.181382879936,0.983412553746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6102719605e-06,0.0,0.0,0.0,0.0,0.0,0.0,1342000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3597.35823913,0.0,0.0,0.0,0.0,0.0,0.0,3597.35823913,0.0,0.0,0.0,0.0,0.0,0.0,0.000180507230243
1748457109894464921,1342,1748457109873771960,odom,6.45232808016,-0.0258928228385,0.0,0.0,0.0,0.173653354508,0.984806840181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60536728799e-06,0.0,0.0,0.0,0.0,0.0,0.0,1343000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.81660858,0.0,0.0,0.0,0.0,0.0,0.0,1602.81660858,0.0,0.0,0.0,0.0,0.0,0.0,8.02650125349e-05
1748457109933002486,1343,1748457109894225175,odom,6.45783393998,-0.0239730552304,0.0,0.0,0.0,0.168494472679,0.985702598493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18163836002e-07,0.0,0.0,0.0,0.0,0.0,0.0,1344000000.0,0.0,0.0,0.0,0.0,0.0,0.0,418.159353492,0.0,0.0,0.0,0.0,0.0,0.0,418.159353492,0.0,0.0,0.0,0.0,0.0,0.0,2.09156544086e-05
1748457109968577153,1344,1748457109920416286,odom,6.46333105098,-0.0220283777063,0.0,0.0,0.0,0.164191733694,0.986428443723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86035491526e-07,0.0,0.0,0.0,0.0,0.0,0.0,1345000000.0,0.0,0.0,0.0,0.0,0.0,0.0,685.504253669,0.0,0.0,0.0,0.0,0.0,0.0,685.504253669,0.0,0.0,0.0,0.0,0.0,0.0,3.42969999194e-05
1748457110013486102,1345,1748457109953766200,odom,6.47410775324,-0.0190513509161,0.0,0.0,0.0,0.151265828583,0.988493120413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11223198473e-06,0.0,0.0,0.0,0.0,0.0,0.0,1346000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.98195752,0.0,0.0,0.0,0.0,0.0,0.0,1110.98195752,0.0,0.0,0.0,0.0,0.0,0.0,5.56080577843e-05
1748457110032040445,1346,1748457109993910953,odom,6.48468587871,-0.0170257000248,0.0,0.0,0.0,0.136585024594,0.990628351632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61165371537e-06,0.0,0.0,0.0,0.0,0.0,0.0,1347000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1609.01098708,0.0,0.0,0.0,0.0,0.0,0.0,1609.01098708,0.0,0.0,0.0,0.0,0.0,0.0,8.05760308635e-05
1748457110066587250,1347,1748457110053945213,odom,6.50055510158,-0.0139978682532,0.0,0.0,0.0,0.114942191095,0.99337218237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60398553312e-06,0.0,0.0,0.0,0.0,0.0,0.0,1348000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3591.19011308,0.0,0.0,0.0,0.0,0.0,0.0,3591.19011308,0.0,0.0,0.0,0.0,0.0,0.0,0.000180196608824
1748457110140057288,1348,1748457110114344479,odom,6.51642924776,-0.0109959549879,0.0,0.0,0.0,0.0949821398324,0.995478976731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64822335541e-06,0.0,0.0,0.0,0.0,0.0,0.0,1349000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3634.85855961,0.0,0.0,0.0,0.0,0.0,0.0,3634.85855961,0.0,0.0,0.0,0.0,0.0,0.0,0.000182394446911
1748457110169775243,1349,1748457110134036120,odom,6.52172176962,-0.010001363467,0.0,0.0,0.0,0.0880301463347,0.996117810972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87663021684e-07,0.0,0.0,0.0,0.0,0.0,0.0,1350000000.0,0.0,0.0,0.0,0.0,0.0,0.0,387.610969304,0.0,0.0,0.0,0.0,0.0,0.0,387.610969304,0.0,0.0,0.0,0.0,0.0,0.0,1.938706691e-05
1748457110215667360,1350,1748457110174450407,odom,6.53211425871,-0.00900328001676,0.0,0.0,0.0,0.0758540246631,0.997118933198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63330696523e-06,0.0,0.0,0.0,0.0,0.0,0.0,1351000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.65225754,0.0,0.0,0.0,0.0,0.0,0.0,1630.65225754,0.0,0.0,0.0,0.0,0.0,0.0,8.16616465968e-05
1748457110252197337,1351,1748457110214065880,odom,6.5423122439,-0.00897014184342,0.0,0.0,0.0,0.0636664549805,0.997971233308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56939495355e-06,0.0,0.0,0.0,0.0,0.0,0.0,1352000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.930586,0.0,0.0,0.0,0.0,0.0,0.0,1566.930586,0.0,0.0,0.0,0.0,0.0,0.0,7.84653617762e-05
1748457110298448670,1352,1748457110254649180,odom,6.55251011053,-0.00891084415667,0.0,0.0,0.0,0.0514693317438,0.99867457557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64704397321e-06,0.0,0.0,0.0,0.0,0.0,0.0,1353000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.30030619,0.0,0.0,0.0,0.0,0.0,0.0,1644.30030619,0.0,0.0,0.0,0.0,0.0,0.0,8.23460946331e-05
1748457110336539433,1353,1748457110294629346,odom,6.56270770095,-0.00881519074131,0.0,0.0,0.0,0.0401365678137,0.999194203308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59838236868e-06,0.0,0.0,0.0,0.0,0.0,0.0,1354000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.86700523,0.0,0.0,0.0,0.0,0.0,0.0,1595.86700523,0.0,0.0,0.0,0.0,0.0,0.0,7.99166878287e-05
1748457110367763928,1354,1748457110354112764,odom,6.57800310894,-0.00859048099985,0.0,0.0,0.0,0.021819478512,0.999761926839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53832729161e-06,0.0,0.0,0.0,0.0,0.0,0.0,1355000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3525.82156082,0.0,0.0,0.0,0.0,0.0,0.0,3525.82156082,0.0,0.0,0.0,0.0,0.0,0.0,0.000176905005566
1748457110429550543,1355,1748457110414160827,odom,6.59329709654,-0.00828397935437,0.0,0.0,0.0,0.00436777229541,0.999990461237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60573176295e-06,0.0,0.0,0.0,0.0,0.0,0.0,1356000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3592.86035905,0.0,0.0,0.0,0.0,0.0,0.0,3592.86035905,0.0,0.0,0.0,0.0,0.0,0.0,0.000180279479496
1748457110471881904,1356,1748457110434181588,odom,6.59839423948,-0.00814565415339,0.0,0.0,0.0,-0.000868251040142,0.99999962307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0081795305e-07,0.0,0.0,0.0,0.0,0.0,0.0,1357000000.0,0.0,0.0,0.0,0.0,0.0,0.0,400.670844728,0.0,0.0,0.0,0.0,0.0,0.0,400.670844728,0.0,0.0,0.0,0.0,0.0,0.0,2.00405415235e-05
1748457110518506657,1357,1748457110474201598,odom,6.60825555591,-0.00980530415563,0.0,0.0,0.0,-0.0122126947699,0.999925422262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60164199769e-06,0.0,0.0,0.0,0.0,0.0,0.0,1358000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.04119981,0.0,0.0,0.0,0.0,0.0,0.0,1599.04119981,0.0,0.0,0.0,0.0,0.0,0.0,8.00760562107e-05
1748457110530981845,1358,1748457110514230410,odom,6.61911254593,-0.0115732882532,0.0,0.0,0.0,-0.0244279504244,0.999701593096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6022240743e-06,0.0,0.0,0.0,0.0,0.0,0.0,1359000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.74659914,0.0,0.0,0.0,0.0,0.0,0.0,1599.74659914,0.0,0.0,0.0,0.0,0.0,0.0,8.01112839357e-05
1748457110596743291,1359,1748457110554236670,odom,6.62898820437,-0.0131453475397,0.0,0.0,0.0,-0.0366396464509,0.999328542727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60047784448e-06,0.0,0.0,0.0,0.0,0.0,0.0,1360000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1597.94740786,0.0,0.0,0.0,0.0,0.0,0.0,1597.94740786,0.0,0.0,0.0,0.0,0.0,0.0,8.00210409011e-05
1748457110636525245,1360,1748457110594494861,odom,6.63886940453,-0.0146821895714,0.0,0.0,0.0,-0.0488458008703,0.998806331446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6208505258e-06,0.0,0.0,0.0,0.0,0.0,0.0,1361000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1618.10363046,0.0,0.0,0.0,0.0,0.0,0.0,1618.10363046,0.0,0.0,0.0,0.0,0.0,0.0,8.10320455209e-05
1748457110667556281,1361,1748457110634277420,odom,6.64974468269,-0.0163339537589,0.0,0.0,0.0,-0.0610446748406,0.998135034789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58266630024e-06,0.0,0.0,0.0,0.0,0.0,0.0,1362000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.15520487,0.0,0.0,0.0,0.0,0.0,0.0,1580.15520487,0.0,0.0,0.0,0.0,0.0,0.0,7.91286435908e-05
1748457110732305635,1362,1748457110694294128,odom,6.66359335272,-0.0183868391419,0.0,0.0,0.0,-0.0801944569128,0.996779237886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60212288797e-06,0.0,0.0,0.0,0.0,0.0,0.0,1363000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3589.09768642,0.0,0.0,0.0,0.0,0.0,0.0,3589.09768642,0.0,0.0,0.0,0.0,0.0,0.0,0.000180091257362
1748457110767120575,1363,1748457110754385160,odom,6.66950526922,-0.0194111649188,0.0,0.0,0.0,-0.0906276976503,0.995884842951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61097045243e-06,0.0,0.0,0.0,0.0,0.0,0.0,1364000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3597.98650486,0.0,0.0,0.0,0.0,0.0,0.0,3597.98650486,0.0,0.0,0.0,0.0,0.0,0.0,0.00018053757943
1748457110793454518,1364,1748457110774716498,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0923656224027,0.995725158765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13390807807e-07,0.0,0.0,0.0,0.0,0.0,0.0,1365000000.0,0.0,0.0,0.0,0.0,0.0,0.0,413.193118326,0.0,0.0,0.0,0.0,0.0,0.0,413.193118326,0.0,0.0,0.0,0.0,0.0,0.0,2.06671318865e-05
1748457110826706929,1365,1748457110814965991,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0941033093028,0.995562437609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61991920322e-06,0.0,0.0,0.0,0.0,0.0,0.0,1366000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.40254178,0.0,0.0,0.0,0.0,0.0,0.0,1617.40254178,0.0,0.0,0.0,0.0,0.0,0.0,8.09970344799e-05
1748457110895475245,1366,1748457110854496671,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0941033466992,0.995562434074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56264286488e-06,0.0,0.0,0.0,0.0,0.0,0.0,1367000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1560.24045014,0.0,0.0,0.0,0.0,0.0,0.0,1560.24045014,0.0,0.0,0.0,0.0,0.0,0.0,7.81298265655e-05
1748457110939342043,1367,1748457110895054554,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0941033466992,0.995562434074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64494849741e-06,0.0,0.0,0.0,0.0,0.0,0.0,1368000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.24468466,0.0,0.0,0.0,0.0,0.0,0.0,1642.24468466,0.0,0.0,0.0,0.0,0.0,0.0,8.22429815162e-05
1748457110976175812,1368,1748457110934493618,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720322529,0.995479941079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55542511493e-06,0.0,0.0,0.0,0.0,0.0,0.0,1369000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.02808812,0.0,0.0,0.0,0.0,0.0,0.0,1553.02808812,0.0,0.0,0.0,0.0,0.0,0.0,7.77681000486e-05
1748457111009388530,1369,1748457110974527951,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60280615091e-06,0.0,0.0,0.0,0.0,0.0,0.0,1370000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.18709924,0.0,0.0,0.0,0.0,0.0,0.0,1600.18709924,0.0,0.0,0.0,0.0,0.0,0.0,8.01333842622e-05
1748457111060119011,1370,1748457111014553795,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60210765898e-06,0.0,0.0,0.0,0.0,0.0,0.0,1371000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.50975818,0.0,0.0,0.0,0.0,0.0,0.0,1599.50975818,0.0,0.0,0.0,0.0,0.0,0.0,8.00994044188e-05
1748457111099276090,1371,1748457111074570762,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60212288797e-06,0.0,0.0,0.0,0.0,0.0,0.0,1372000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3589.12880127,0.0,0.0,0.0,0.0,0.0,0.0,3589.12880127,0.0,0.0,0.0,0.0,0.0,0.0,0.00018009281172
1748457111141838774,1372,1748457111114624678,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60443596542e-06,0.0,0.0,0.0,0.0,0.0,0.0,1373000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.75565449,0.0,0.0,0.0,0.0,0.0,0.0,1601.75565449,0.0,0.0,0.0,0.0,0.0,0.0,8.02117987504e-05
1748457111165781199,1373,1748457111154640416,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60117633641e-06,0.0,0.0,0.0,0.0,0.0,0.0,1374000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.70344279,0.0,0.0,0.0,0.0,0.0,0.0,1598.70344279,0.0,0.0,0.0,0.0,0.0,0.0,8.00589614298e-05
1748457111228566205,1374,1748457111194655425,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60105992109e-06,0.0,0.0,0.0,0.0,0.0,0.0,1375000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.64527869,0.0,0.0,0.0,0.0,0.0,0.0,1598.64527869,0.0,0.0,0.0,0.0,0.0,0.0,8.00560444547e-05
1748457111262853040,1375,1748457111234695227,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60303898156e-06,0.0,0.0,0.0,0.0,0.0,0.0,1376000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.62374276,0.0,0.0,0.0,0.0,0.0,0.0,1600.62374276,0.0,0.0,0.0,0.0,0.0,0.0,8.01552794396e-05
1748457111303309665,1376,1748457111274747476,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6043195501e-06,0.0,0.0,0.0,0.0,0.0,0.0,1377000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.61746889,0.0,0.0,0.0,0.0,0.0,0.0,1601.61746889,0.0,0.0,0.0,0.0,0.0,0.0,8.02051222353e-05
1748457111371809316,1377,1748457111314838059,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60722993314e-06,0.0,0.0,0.0,0.0,0.0,0.0,1378000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.67984001,0.0,0.0,0.0,0.0,0.0,0.0,1604.67984001,0.0,0.0,0.0,0.0,0.0,0.0,8.03587243214e-05
1748457111403664231,1378,1748457111354861663,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60187482834e-06,0.0,0.0,0.0,0.0,0.0,0.0,1379000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.33103108,0.0,0.0,0.0,0.0,0.0,0.0,1599.33103108,0.0,0.0,0.0,0.0,0.0,0.0,8.00904393292e-05
1748457111431616411,1379,1748457111394926985,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60525087267e-06,0.0,0.0,0.0,0.0,0.0,0.0,1380000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.66149454,0.0,0.0,0.0,0.0,0.0,0.0,1602.66149454,0.0,0.0,0.0,0.0,0.0,0.0,8.02574884675e-05
1748457111499710973,1380,1748457111454917441,odom,6.67048679739,-0.0196024825864,0.0,0.0,0.0,-0.0949720594275,0.995479938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59897967428e-06,0.0,0.0,0.0,0.0,0.0,0.0,1381000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3585.9700753,0.0,0.0,0.0,0.0,0.0,0.0,3585.9700753,0.0,0.0,0.0,0.0,0.0,0.0,0.000179933743834
